lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5,3_pctunique1,3_pctunique2,3_pctunique3,4_pctunique1,4_pctunique2,4_pctunique3,4_pctunique4,5_pctunique1,5_pctunique2,5_pctunique3,5_pctunique4,5_pctunique5,6_pctunique1,6_pctunique2,6_pctunique3,6_pctunique4,6_pctunique5,6_pctunique6,3_pctendunique1,3_pctendunique2,3_pctendunique3,4_pctendunique1,4_pctendunique2,4_pctendunique3,4_pctendunique4,5_pctendunique1,5_pctendunique2,5_pctendunique3,5_pctendunique4,5_pctendunique5,6_pctendunique1,6_pctendunique2,6_pctendunique3,6_pctendunique4,6_pctendunique5,6_pctendunique6
9,0,0,6802,9443,5.37206387131,6728,0.125424972164,0.293467642142,0.45466706302,50,43,32,371.9,10.3804713805,182,91,182,91,0,2479,2369,4.33278252679,7.75777788473,10.5772594056,12.0117188101,11.9473609403,0.000148632580262,0.00921521997622,0.19887039239,0.699613555291,0.955261593341,4.59767684785,8.22751525373,11.0735422609,12.2073133112,11.9882156529,0.0,0.0150118906064,0.256985731272,0.796373365042,0.976367419738,0.00401069518717,0.155080213904,1.0,0.00121432908318,0.0607164541591,0.470552519733,1.0,0.00167317345231,0.0440602342443,0.386503067485,0.809258226436,1.0,0.00308166409861,0.0677966101695,0.430662557781,0.8343605547,0.972265023112,1.0,0.00267379679144,0.173796791444,1.0,0.00121432908318,0.066788099575,0.526411657559,1.0,0.000557724484105,0.0613496932515,0.50808700502,0.871165644172,1.0,0.00154083204931,0.0947611710324,0.539291217257,0.893682588598,0.972265023112,1.0
10,0,0,6992,9679,5.3712902395,6728,0.127388601535,0.300351344672,0.466557669441,49,56,34,395.5,10.2255892256,206,80,206,80,0,2466,2482,4.31949587911,7.72737617813,10.5249204304,11.9626177545,11.9554267061,0.000297265160523,0.0118906064209,0.191587395957,0.674791914388,0.96001783591,4.59434773818,8.26040253094,11.0770381528,12.2008334902,11.9881522607,0.000297265160523,0.0141200951249,0.258769322235,0.792211652794,0.97711058264,0.00534759358289,0.143048128342,1.0,0.00121432908318,0.0595021250759,0.45051608986,1.0,0.00167317345231,0.0490797546012,0.367540435025,0.825989960959,1.0,0.00308166409861,0.0570107858243,0.43374422188,0.820493066256,0.965331278891,1.0,0.00401069518717,0.169786096257,1.0,0.000607164541591,0.0673952641166,0.521554341226,1.0,0.00111544896821,0.05298382599,0.503067484663,0.866703848299,1.0,0.0,0.0916795069337,0.550077041602,0.902157164869,0.979969183359,1.0
11,0,0,7066,9640,5.37053388593,6728,0.128832554028,0.305582295755,0.458680142687,58,41,41,399.4,10.3434343434,202,87,202,87,0,2468,2563,4.30381816776,7.74088248231,10.5653883184,11.9939410352,11.9700120601,0.0,0.00847205707491,0.194114149822,0.685790725327,0.966260404281,4.57815098719,8.23755050939,11.0603507529,12.1955829877,11.988812114,0.000297265160523,0.0153091557669,0.259809750297,0.786563614744,0.97725921522,0.00267379679144,0.159090909091,1.0,0.00303582270795,0.0570734669095,0.457194899818,1.0,0.00111544896821,0.0446179587284,0.368098159509,0.822643614055,1.0,0.00154083204931,0.0724191063174,0.423728813559,0.830508474576,0.973805855162,1.0,0.00133689839572,0.172459893048,1.0,0.00121432908318,0.0564663023679,0.5343047966,1.0,0.000557724484105,0.0535415504741,0.471277189069,0.849414389292,1.0,0.000770416024653,0.0947611710324,0.571648690293,0.901386748844,0.980739599384,1.0
12,0,0,6856,9507,5.37490059492,6728,0.134938394518,0.306133327411,0.459423305589,63,34,32,369.7,10.6363636364,196,81,196,81,0,2362,2508,4.34053444051,7.73299283653,10.5471377866,11.9916238253,11.944550081,0.000297265160523,0.009661117717,0.189952437574,0.690695600476,0.952140309156,4.59222706159,8.25908707915,11.1027602711,12.2242341825,11.9885138834,0.000148632580262,0.0139714625446,0.262931034483,0.796670630202,0.976813317479,0.00534759358289,0.148395721925,1.0,0.000607164541591,0.0479659987857,0.473588342441,1.0,0.000557724484105,0.0435025097602,0.382041271612,0.817066369214,1.0,0.00154083204931,0.0647149460709,0.456086286595,0.845916795069,0.975346687211,1.0,0.00267379679144,0.189839572193,1.0,0.000607164541591,0.0752884031573,0.512446873103,1.0,0.000557724484105,0.0580033463469,0.506413831567,0.875069715561,1.0,0.0,0.0808936825886,0.596302003082,0.915254237288,0.97842835131,1.0
13,0,0,6941,9589,5.36874773196,6728,0.126321126488,0.315519173307,0.466409036861,53,49,38,389.4,10.2592592593,200,79,200,79,0,2457,2445,4.314251703,7.77280514119,10.5937600482,11.9869832339,11.9494672846,0.0,0.00906658739596,0.204072532699,0.686087990488,0.953626634958,4.58554015315,8.25450412811,11.0713051412,12.2089145835,11.9942623864,0.0,0.0144173602854,0.260850178359,0.798602853746,0.980380499405,0.00802139037433,0.159090909091,1.0,0.00303582270795,0.0540376442016,0.474195506982,1.0,0.00334634690463,0.0518683770218,0.390407138873,0.8070273285,1.0,0.00231124807396,0.0662557781202,0.462249614792,0.835130970724,0.973805855162,1.0,0.00401069518717,0.185828877005,1.0,0.0,0.0740740740741,0.514875531269,1.0,0.000557724484105,0.0674846625767,0.481873954267,0.854433909649,1.0,0.000770416024653,0.0862865947612,0.575500770416,0.892141756549,0.983821263482,1.0
14,0,0,6787,9438,5.37357953918,6728,0.127040702195,0.294972067039,0.456747919144,53,40,38,376.6,10.1717171717,193,74,193,74,0,2383,2404,4.33461283562,7.77974251321,10.5969440186,11.9997755208,11.9585451612,0.000148632580262,0.0101070154578,0.199167657551,0.69322235434,0.962098692033,4.604926535,8.26116229711,11.08735884,12.198896475,11.9941449673,0.000297265160523,0.016498216409,0.265011890606,0.788495838288,0.979785969084,0.0,0.169786096257,1.0,0.000607164541591,0.050394656952,0.449908925319,1.0,0.000557724484105,0.0435025097602,0.409369771333,0.813162297825,1.0,0.0,0.0654853620955,0.470724191063,0.845146379045,0.969183359014,1.0,0.00534759358289,0.197860962567,1.0,0.00182149362477,0.0686095931998,0.53066180935,1.0,0.0,0.0613496932515,0.484662576687,0.863915225878,1.0,0.00154083204931,0.0993836671803,0.54468412943,0.88906009245,0.983050847458,1.0
15,0,0,6809,9438,5.37475741979,6728,0.13037089762,0.302010972966,0.458977407848,47,46,37,381.2,10.0909090909,190,78,190,78,0,2326,2443,4.32145809909,7.75786160911,10.5532769537,11.9757038362,11.9540768924,0.000148632580262,0.00951248513674,0.182818073722,0.686087990488,0.958531510107,4.59927572865,8.26549964573,11.1100748398,12.2088187572,11.9899510092,0.0,0.0170927467301,0.265309155767,0.787455410226,0.978299643282,0.00267379679144,0.147058823529,1.0,0.00182149362477,0.0528233151184,0.449908925319,1.0,0.00223089793642,0.0435025097602,0.382041271612,0.81650864473,1.0,0.00308166409861,0.0647149460709,0.435285053929,0.804314329738,0.973035439137,1.0,0.0,0.176470588235,1.0,0.00242865816636,0.0643594414086,0.540376442016,1.0,0.00111544896821,0.0596765197992,0.51087562744,0.867819297267,1.0,0.000770416024653,0.0724191063174,0.546995377504,0.89907550077,0.986902927581,1.0
16,0,0,6770,9434,5.37327149169,6728,0.128590121334,0.304950922231,0.459869203329,58,51,43,381.5,9.94949494949,200,93,200,93,0,2402,2421,4.3450504166,7.77638827213,10.5833000956,11.9846806329,11.9461139912,0.0,0.0109988109394,0.190398335315,0.684898929845,0.952734839477,4.58035519016,8.26182302036,11.0888730249,12.1946356736,11.9875557996,0.0,0.0139714625446,0.266498216409,0.793103448276,0.976218787158,0.00401069518717,0.163101604278,1.0,0.000607164541591,0.0522161505768,0.484517304189,1.0,0.00167317345231,0.0451756832125,0.366424986057,0.80981595092,1.0,0.00154083204931,0.060092449923,0.439137134052,0.815100154083,0.959938366718,1.0,0.00267379679144,0.204545454545,1.0,0.00242865816636,0.0680024286582,0.51912568306,1.0,0.00223089793642,0.0641383156721,0.516452872281,0.868934746235,1.0,0.000770416024653,0.0801232665639,0.590138674884,0.883667180277,0.975346687211,1.0
17,0,0,7055,9686,5.3654102489,6728,0.129747494169,0.308329972191,0.467895362663,50,44,38,390.7,10.5993265993,191,95,191,95,0,2431,2565,4.34071299386,7.74222157767,10.5411058976,11.972081941,11.9419740601,0.000148632580262,0.0112960760999,0.196492271106,0.684007134364,0.951694411415,4.60330926446,8.25189988473,11.0576174947,12.1881119286,11.982638596,0.000148632580262,0.0139714625446,0.248216409037,0.779577883472,0.975624256837,0.00534759358289,0.137700534759,1.0,0.00182149362477,0.0497874924104,0.440801457195,1.0,0.00111544896821,0.0429447852761,0.385945343001,0.803680981595,1.0,0.00231124807396,0.0562403697997,0.439137134052,0.818952234206,0.963020030817,1.0,0.00267379679144,0.195187165775,1.0,0.000607164541591,0.0643594414086,0.537947783849,1.0,0.0,0.0524261015059,0.484662576687,0.871723368656,1.0,0.000770416024653,0.0839753466872,0.536979969183,0.887519260401,0.970724191063,1.0
18,0,0,6711,9381,5.37644039045,6728,0.124260249732,0.297507416374,0.461355529132,53,43,37,373.4,10.0235690236,195,68,195,68,0,2299,2440,4.33434824516,7.78049851865,10.5816462081,11.9969945999,11.9497222075,0.0,0.00906658739596,0.200951248514,0.689209274673,0.958680142687,4.59878671493,8.24587780655,11.1093642553,12.2072315112,11.9873749882,0.000148632580262,0.0148632580262,0.260255648038,0.791022592152,0.976367419738,0.00267379679144,0.148395721925,1.0,0.00121432908318,0.0497874924104,0.483302975106,1.0,0.00167317345231,0.0490797546012,0.386503067485,0.80033463469,1.0,0.00308166409861,0.0647149460709,0.477657935285,0.847457627119,0.965331278891,1.0,0.00534759358289,0.183155080214,1.0,0.00121432908318,0.0595021250759,0.529447480267,1.0,0.0,0.0619074177356,0.501952035694,0.875069715561,1.0,0.00154083204931,0.0824345146379,0.564714946071,0.905238828968,0.981510015408,1.0
19,0,0,6914,9508,5.37242543271,6728,0.130268884788,0.299188935923,0.455112960761,59,48,40,381.0,10.4511784512,202,73,202,73,0,2358,2444,4.32656636478,7.79235290452,10.5983260465,11.993956767,11.9524589553,0.0,0.009661117717,0.207491082045,0.694262782402,0.957193816885,4.59532909744,8.26121631412,11.0719089133,12.1850298252,11.9927078415,0.000297265160523,0.0160523186683,0.258917954816,0.779875148633,0.978894173603,0.00133689839572,0.159090909091,1.0,0.00121432908318,0.0497874924104,0.458409228901,1.0,0.00167317345231,0.047964305633,0.389849414389,0.805911879532,1.0,0.00385208012327,0.0801232665639,0.446841294299,0.817411402157,0.960708782743,1.0,0.00401069518717,0.191176470588,1.0,0.00121432908318,0.0686095931998,0.54584092289,1.0,0.0,0.0702732849972,0.506971556051,0.845510317903,1.0,0.000770416024653,0.0824345146379,0.565485362096,0.890600924499,0.969183359014,1.0
20,0,0,6935,9584,5.37180584674,6728,0.128767527484,0.309567696166,0.466557669441,42,58,40,386.2,10.3468013468,199,80,199,80,0,2471,2428,4.3495151377,7.76911433264,10.5856956064,11.984614308,11.9563453176,0.0,0.00802615933413,0.200356718193,0.686682520809,0.960909631391,4.59376472154,8.24197691252,11.0934953485,12.2019271473,11.98516059,0.0,0.0147146254459,0.26679548157,0.787752675386,0.975326991677,0.00267379679144,0.156417112299,1.0,0.00242865816636,0.0546448087432,0.46933819065,1.0,0.000557724484105,0.0501952035694,0.378694924707,0.814277746793,1.0,0.00308166409861,0.0546995377504,0.456086286595,0.817411402157,0.974576271186,1.0,0.00267379679144,0.18449197861,1.0,0.00121432908318,0.0625379477838,0.548876745598,1.0,0.000557724484105,0.0535415504741,0.488566648076,0.854991634133,1.0,0.00231124807396,0.0870570107858,0.527734976888,0.889830508475,0.972265023112,1.0
21,0,0,6712,9364,5.36924707733,6728,0.127869625594,0.296732279868,0.452734839477,51,51,35,376.4,9.92592592593,203,83,203,83,0,2340,2347,4.34030946575,7.7794500432,10.5821066377,11.9877088813,11.951799102,0.0,0.0101070154578,0.192627824019,0.691141498216,0.957045184304,4.58717972103,8.23958424483,11.0998227366,12.2294863715,11.9914515272,0.000297265160523,0.0172413793103,0.264714625446,0.804845422117,0.978448275862,0.00534759358289,0.144385026738,1.0,0.00121432908318,0.0461445051609,0.468731026108,1.0,0.00223089793642,0.0490797546012,0.401561628555,0.827663134412,1.0,0.000770416024653,0.057781201849,0.436825885978,0.831278890601,0.969183359014,1.0,0.00267379679144,0.200534759358,1.0,0.00121432908318,0.0716454159077,0.497874924104,1.0,0.00111544896821,0.0552147239264,0.484104852203,0.875069715561,1.0,0.000770416024653,0.0847457627119,0.543913713405,0.905238828968,0.980739599384,1.0
22,0,0,6836,9485,5.37199383039,6728,0.124702696282,0.291704253115,0.456004756243,51,49,36,378.6,10.2693602694,195,81,195,81,0,2335,2382,4.32210294854,7.75647757982,10.5802650489,12.0081268126,11.9483584965,0.000148632580262,0.00951248513674,0.19322235434,0.697384066587,0.956153388823,4.57853889871,8.24546994025,11.0827996171,12.1867167116,11.987736611,0.0,0.0163495838288,0.265011890606,0.776902497027,0.976070154578,0.0,0.133689839572,1.0,0.00121432908318,0.0425015179114,0.472374013358,1.0,0.0,0.0435025097602,0.386503067485,0.832682654769,1.0,0.00385208012327,0.0685670261941,0.446841294299,0.845146379045,0.967642526965,1.0,0.0,0.161764705882,1.0,0.00121432908318,0.0752884031573,0.53066180935,1.0,0.0,0.0630228667038,0.514221974345,0.882877858338,1.0,0.000770416024653,0.0824345146379,0.54468412943,0.87750385208,0.972265023112,1.0
23,0,0,6753,9378,5.36964606754,6728,0.125444260272,0.29603560238,0.455707491082,52,48,34,378.9,9.9797979798,186,78,186,78,0,2364,2295,4.33678082483,7.76577700472,10.5622736321,11.9765625014,11.9466470601,0.000148632580262,0.009661117717,0.19322235434,0.687128418549,0.95436979786,4.57369400957,8.22731629255,11.0757862774,12.196445901,11.9810300242,0.000148632580262,0.0162009512485,0.254756242568,0.784780023781,0.973097502973,0.00133689839572,0.153743315508,1.0,0.00121432908318,0.0467516697025,0.463266545234,1.0,0.00111544896821,0.0462911321807,0.375906302287,0.80981595092,1.0,0.0,0.0624036979969,0.427580893683,0.818181818182,0.973035439137,1.0,0.00401069518717,0.201871657754,1.0,0.00303582270795,0.0631451123254,0.533697632058,1.0,0.000557724484105,0.0624651422197,0.527607361963,0.88176240937,1.0,0.00308166409861,0.0770416024653,0.558551617874,0.901386748844,0.97688751926,1.0
24,0,0,6874,9451,5.36935512152,6728,0.131104015499,0.294027989469,0.463436385256,50,50,39,382.6,10.2626262626,196,75,196,75,0,2353,2447,4.33540950198,7.76133599646,10.5642400237,11.9817021922,11.9393980391,0.000148632580262,0.00951248513674,0.195303210464,0.684007134364,0.951248513674,4.58001150688,8.2469653475,11.0857982019,12.2095950379,11.9904934433,0.0,0.015903686088,0.264120095125,0.78983353151,0.97725921522,0.00133689839572,0.125668449198,1.0,0.00182149362477,0.0473588342441,0.45051608986,1.0,0.00167317345231,0.0474065811489,0.377579475739,0.817624093698,1.0,0.00231124807396,0.0731895223421,0.448382126348,0.817411402157,0.957627118644,1.0,0.00133689839572,0.168449197861,1.0,0.000607164541591,0.0710382513661,0.530054644809,1.0,0.00111544896821,0.0591187953151,0.494701617401,0.865588399331,1.0,0.000770416024653,0.0986132511556,0.547765793529,0.906779661017,0.981510015408,1.0
25,0,0,6781,9483,5.374182333,6728,0.128057514897,0.299825438559,0.458828775268,50,44,42,384.1,9.89898989899,192,69,192,69,0,2272,2388,4.32392637392,7.74011393264,10.5555769185,11.9911367005,11.9638385421,0.0,0.00876932223543,0.193519619501,0.687871581451,0.962544589774,4.59960114608,8.26178673089,11.1093980539,12.1979161738,11.9900684284,0.000148632580262,0.0154577883472,0.273483947681,0.78983353151,0.978299643282,0.00534759358289,0.135026737968,1.0,0.00121432908318,0.0491803278689,0.452944748027,1.0,0.00223089793642,0.0429447852761,0.387060791969,0.813162297825,1.0,0.00231124807396,0.055469953775,0.432973805855,0.824345146379,0.97842835131,1.0,0.0,0.199197860963,1.0,0.00121432908318,0.0783242258652,0.552519732848,1.0,0.00111544896821,0.0602342442833,0.485778025655,0.87228109314,1.0,0.000770416024653,0.0924499229584,0.596302003082,0.913713405239,0.984591679507,1.0
26,0,0,6844,9549,5.37144123624,6728,0.129755983095,0.305560931553,0.452586206897,47,53,47,386.1,10.0437710438,211,76,211,76,0,2320,2504,4.32584591056,7.74974198721,10.5510681813,11.9828433148,11.9503619763,0.000297265160523,0.00936385255648,0.188614744352,0.682520808561,0.956153388823,4.58165740991,8.26593126911,11.0804742518,12.1961478072,11.995582093,0.000148632580262,0.0176872770511,0.264120095125,0.788793103448,0.980677764566,0.00133689839572,0.136363636364,1.0,0.00121432908318,0.0540376442016,0.452944748027,1.0,0.0,0.0462911321807,0.390407138873,0.815393195761,1.0,0.00154083204931,0.0616332819723,0.432203389831,0.815100154083,0.963790446841,1.0,0.00133689839572,0.201871657754,1.0,0.00121432908318,0.0680024286582,0.52276867031,1.0,0.000557724484105,0.0697155605131,0.511991076408,0.883435582822,1.0,0.000770416024653,0.0816640986133,0.550847457627,0.909090909091,0.983050847458,1.0
