lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5,3_pctunique1,3_pctunique2,3_pctunique3,4_pctunique1,4_pctunique2,4_pctunique3,4_pctunique4,5_pctunique1,5_pctunique2,5_pctunique3,5_pctunique4,5_pctunique5,6_pctunique1,6_pctunique2,6_pctunique3,6_pctunique4,6_pctunique5,6_pctunique6,3_pctendunique1,3_pctendunique2,3_pctendunique3,4_pctendunique1,4_pctendunique2,4_pctendunique3,4_pctendunique4,5_pctendunique1,5_pctendunique2,5_pctendunique3,5_pctendunique4,5_pctendunique5,6_pctendunique1,6_pctendunique2,6_pctendunique3,6_pctendunique4,6_pctendunique5,6_pctendunique6
9,0,0,11791,15140,4.96802416735,5343,0.189267115664,0.298718265598,0.722440576455,70,67,2,0.00332253214416,0.00467712824326,166,136,166,136,0,4931,2149,4.2567207589,7.80829770326,10.5151271224,11.4019513763,11.1687785788,0.0,0.0114168070372,0.183791877223,0.593861126708,0.875538087217,3.52001040758,7.07362607318,9.89759971433,11.2003989979,11.1495483598,0.0,0.0119782893506,0.203630918959,0.606588059143,0.889013662736,0.0080738177624,0.134948096886,1.0,0.00189513581807,0.0549589387239,0.527479469362,1.0,0.000751879699248,0.0586466165414,0.462406015038,0.848872180451,1.0,0.00252206809584,0.12736443884,0.551071878941,0.832282471627,0.947036569987,1.0,0.00115340253749,0.0692041522491,1.0,0.00189513581807,0.0391661402401,0.303221730891,1.0,0.000751879699248,0.0518796992481,0.26015037594,0.624812030075,1.0,0.00504413619168,0.0920554854981,0.288776796974,0.573770491803,0.838587641866,1.0
10,0,0,11790,15187,4.96881233072,5343,0.200333612418,0.300401620637,0.713644020213,69,50,1,0.00332183574253,0.00467712824326,148,138,148,138,0,5042,2077,4.27786951216,7.82878061576,10.5336816259,11.4157288058,11.1610358183,0.000374321542205,0.0121654501217,0.183230394909,0.595358412877,0.872917836421,3.51586648284,7.07586116047,9.88830098231,11.1676051446,11.1365937386,0.000187160771102,0.0138498970616,0.204005240502,0.605277933745,0.882650196519,0.00346020761246,0.129181084198,1.0,0.00126342387871,0.0625394819962,0.511686670878,1.0,0.00225563909774,0.0654135338346,0.436842105263,0.854135338346,1.0,0.00378310214376,0.100882723834,0.564943253468,0.814627994956,0.948297604035,1.0,0.00115340253749,0.0680507497116,1.0,0.00189513581807,0.0397978521794,0.310802274163,1.0,0.00225563909774,0.0466165413534,0.263157894737,0.611278195489,1.0,0.00504413619168,0.0794451450189,0.295081967213,0.553593947037,0.795712484237,1.0
11,0,0,11766,15117,4.9701394134,5343,0.202277954987,0.298336219319,0.725247988022,60,74,2,0.00334412059448,0.00463981781853,167,144,167,144,0,4957,2051,4.25918974438,7.81617454143,10.5203949603,11.434986429,11.1726429089,0.0,0.0125397716639,0.180984465656,0.601721879094,0.878719820326,3.52369217479,7.05159579398,9.89442715995,11.1562693868,11.1343673054,0.000187160771102,0.0102938424106,0.201572150477,0.591615197455,0.880591428037,0.00230680507497,0.141868512111,1.0,0.00379027163613,0.0606443461781,0.540745420088,1.0,0.00300751879699,0.0646616541353,0.445864661654,0.866165413534,1.0,0.00252206809584,0.100882723834,0.506935687264,0.776796973518,0.948297604035,1.0,0.00115340253749,0.0565167243368,1.0,0.00126342387871,0.037271004422,0.310802274163,1.0,0.0015037593985,0.0488721804511,0.246616541353,0.584962406015,1.0,0.0,0.078184110971,0.311475409836,0.561160151324,0.793190416141,1.0
12,0,0,11824,15160,4.9673865174,5343,0.197368829084,0.297195771818,0.716638592551,69,59,1,0.00332183574253,0.00469978100113,179,131,179,131,0,4885,2189,4.26315814787,7.80335918863,10.5320923586,11.4085971477,11.1627223265,0.000187160771102,0.0153471832304,0.192401272693,0.596294216732,0.876848212615,3.51462642507,7.07870824999,9.90408530627,11.2011301416,11.1261707471,0.000187160771102,0.0116039678083,0.199513381995,0.6146359723,0.884334643459,0.00115340253749,0.116493656286,1.0,0.00315855969678,0.0473783954517,0.526847757423,1.0,0.00225563909774,0.0654135338346,0.427819548872,0.841353383459,1.0,0.00378310214376,0.107187894073,0.522068095839,0.796973518285,0.944514501892,1.0,0.00115340253749,0.0599769319493,1.0,0.00189513581807,0.0404295641188,0.308907138345,1.0,0.0015037593985,0.0526315789474,0.265413533835,0.634586466165,1.0,0.00756620428752,0.102143757881,0.332912988651,0.59394703657,0.831021437579,1.0
13,0,0,11515,14754,4.97388459082,5343,0.186206089574,0.29666017935,0.715702788695,62,59,2,0.00324801717048,0.00456453071148,164,122,164,122,0,4748,2165,4.27143680443,7.80977603566,10.529405655,11.4304510477,11.1868095921,0.0,0.0116039678083,0.185476324162,0.60265768295,0.883024518061,3.54368662892,7.09491746928,9.94049611397,11.1985551913,11.1474368113,0.000187160771102,0.0121654501217,0.206812652068,0.609395470709,0.889387984278,0.00230680507497,0.124567474048,1.0,0.00126342387871,0.0574857864814,0.518635502211,1.0,0.00300751879699,0.0661654135338,0.427067669173,0.833082706767,1.0,0.00504413619168,0.100882723834,0.523329129887,0.802017654477,0.964691046658,1.0,0.00346020761246,0.0738177623991,1.0,0.00189513581807,0.0467466835123,0.308907138345,1.0,0.00300751879699,0.0488721804511,0.246616541353,0.597744360902,1.0,0.00126103404792,0.0819672131148,0.293820933165,0.562421185372,0.824716267339,1.0
14,0,0,11679,14940,4.96753296668,5343,0.196890307792,0.302780335113,0.71813587872,67,56,1,0.00336988745453,0.00455720187805,165,138,165,138,0,4986,2051,4.25419975503,7.79648243568,10.5253167226,11.417577062,11.1685876935,0.000187160771102,0.0123526108928,0.187909414187,0.591989518997,0.875538087217,3.51250990991,7.06059949503,9.88853460771,11.1928430452,11.1476636506,0.000187160771102,0.0119782893506,0.205128205128,0.606026576829,0.888452180423,0.00346020761246,0.143021914648,1.0,0.000631711939356,0.0619077700569,0.531269740998,1.0,0.00225563909774,0.0616541353383,0.436842105263,0.857894736842,1.0,0.00126103404792,0.116015132409,0.530895334174,0.807061790668,0.944514501892,1.0,0.00346020761246,0.0738177623991,1.0,0.00126342387871,0.0385344283007,0.28427037271,1.0,0.000751879699248,0.0451127819549,0.242857142857,0.622556390977,1.0,0.0063051702396,0.0882723833544,0.286254728878,0.552332912989,0.814627994956,1.0
15,0,0,11514,14931,4.96673800638,5343,0.197930317308,0.294437921018,0.732172936552,63,70,3,0.00320275106497,0.00460717119689,162,108,162,108,0,4843,2101,4.27809661881,7.78684580231,10.5116645344,11.4128930335,11.1686471226,0.000187160771102,0.0142242186038,0.182107430283,0.588620625117,0.876661051844,3.54386693902,7.07769516622,9.87069581507,11.1544433713,11.1300841808,0.000187160771102,0.00973236009732,0.192962755007,0.606026576829,0.881340071121,0.00230680507497,0.132641291811,1.0,0.00315855969678,0.0473783954517,0.533796588756,1.0,0.000751879699248,0.0676691729323,0.445864661654,0.836842105263,1.0,0.00504413619168,0.116015132409,0.540983606557,0.808322824716,0.940731399748,1.0,0.0,0.0738177623991,1.0,0.00189513581807,0.0404295641188,0.302590018951,1.0,0.00300751879699,0.0503759398496,0.238345864662,0.605263157895,1.0,0.00252206809584,0.0857503152585,0.317780580076,0.56998738966,0.798234552333,1.0
16,0,0,11765,15019,4.96707476964,5343,0.198906047241,0.297028981105,0.7130825379,67,64,3,0.00332322854578,0.00465913928848,172,137,172,137,0,4877,2148,4.24685629938,7.78282624088,10.4922313278,11.4055487818,11.16355311,0.000187160771102,0.0132884147483,0.18678644956,0.592738162081,0.873292157964,3.52865269742,7.09407291582,9.88901622499,11.1942151865,11.1529007278,0.0,0.0106681639528,0.19352423732,0.604529290661,0.891633913532,0.00346020761246,0.126874279123,1.0,0.00252684775742,0.0473783954517,0.53885028427,1.0,0.00225563909774,0.0586466165414,0.41954887218,0.854135338346,1.0,0.00378310214376,0.118537200504,0.523329129887,0.825977301387,0.959646910467,1.0,0.00461361014994,0.0738177623991,1.0,0.00189513581807,0.0334807327858,0.307012002527,1.0,0.00225563909774,0.0443609022556,0.245864661654,0.583458646617,1.0,0.00378310214376,0.0655737704918,0.279949558638,0.578814627995,0.834804539723,1.0
17,0,0,11484,14811,4.96992142121,5343,0.197524666001,0.295130220947,0.715515627924,54,57,4,0.00324314235912,0.00454854052945,154,121,154,121,0,4843,2108,4.27077348698,7.82358339603,10.5283123697,11.4278077726,11.19727463,0.0,0.0116039678083,0.178925697174,0.596481377503,0.88789069811,3.55164297593,7.06690142527,9.87463974552,11.1715353872,11.1303909404,0.0,0.011042485495,0.192026951151,0.606026576829,0.884147482688,0.00461361014994,0.152249134948,1.0,0.00126342387871,0.0536955148452,0.538218572331,1.0,0.0015037593985,0.0593984962406,0.443609022556,0.836842105263,1.0,0.00252206809584,0.102143757881,0.517023959647,0.794451450189,0.964691046658,1.0,0.00346020761246,0.0795847750865,1.0,0.00189513581807,0.0366392924826,0.286797220467,1.0,0.000751879699248,0.0488721804511,0.244360902256,0.621804511278,1.0,0.0063051702396,0.0794451450189,0.288776796974,0.554854981084,0.794451450189,1.0
18,0,0,11706,14960,4.96878920715,5343,0.195450045529,0.299225147002,0.726558113419,59,68,0,0.00341306435517,0.00453388286259,158,133,158,133,0,4889,2121,4.27539148281,7.82077075554,10.5405330683,11.4227240677,11.1804952124,0.000187160771102,0.016470147857,0.180984465656,0.590117911286,0.88115291035,3.52783668242,7.06944941959,9.85733910593,11.1584090092,11.1202459511,0.000187160771102,0.0129140932061,0.189032378813,0.601909039865,0.882275874977,0.00576701268743,0.124567474048,1.0,0.00252684775742,0.0587492103601,0.543272267846,1.0,0.00225563909774,0.0699248120301,0.436842105263,0.85037593985,1.0,0.00252206809584,0.104665825977,0.518284993695,0.798234552333,0.957124842371,1.0,0.00230680507497,0.078431372549,1.0,0.00189513581807,0.0391661402401,0.289324068225,1.0,0.000751879699248,0.0511278195489,0.251879699248,0.599248120301,1.0,0.00252206809584,0.0844892812106,0.290037831021,0.551071878941,0.819672131148,1.0
19,0,0,11655,14974,4.97605140944,5343,0.197333973735,0.299280837506,0.722814897997,66,62,3,0.00333646017662,0.00457319206008,160,113,160,113,0,4889,2074,4.29386962775,7.82454923552,10.523982197,11.3977106106,11.164460451,0.0,0.012726932435,0.188283735729,0.584690248924,0.874227961819,3.55346654232,7.09113585495,9.88312561783,11.1787134444,11.1246711299,0.0,0.0119782893506,0.193337076549,0.598352985214,0.878532659555,0.00346020761246,0.149942329873,1.0,0.00126342387871,0.0555906506633,0.525584333544,1.0,0.00300751879699,0.0624060150376,0.441353383459,0.823308270677,1.0,0.00756620428752,0.1210592686,0.506935687264,0.820933165195,0.955863808323,1.0,0.00346020761246,0.0818915801615,1.0,0.00126342387871,0.0410612760581,0.290587492104,1.0,0.000751879699248,0.0443609022556,0.24962406015,0.593984962406,1.0,0.00252206809584,0.0844892812106,0.30895334174,0.559899117276,0.828499369483,1.0
20,0,0,11603,14916,4.97302782753,5343,0.194219236268,0.300448292614,0.719071682575,62,68,3,0.00324662436723,0.00462449389408,157,104,157,104,0,4803,2086,4.27987177267,7.79022858804,10.5134572337,11.4033569784,11.1953831361,0.0,0.0125397716639,0.185850645705,0.590305072057,0.885083286543,3.53768041161,7.08116070689,9.89978314145,11.1995276946,11.1675768425,0.000374321542205,0.0101066816395,0.185663484934,0.612577203818,0.889387984278,0.00461361014994,0.159169550173,1.0,0.00189513581807,0.0499052432091,0.524952621605,1.0,0.00300751879699,0.0729323308271,0.448872180451,0.840601503759,1.0,0.00126103404792,0.108448928121,0.535939470366,0.822194199243,0.964691046658,1.0,0.00230680507497,0.0668973471742,1.0,0.00189513581807,0.0353758686039,0.298168035376,1.0,0.000751879699248,0.0541353383459,0.260902255639,0.615789473684,1.0,0.0,0.0807061790668,0.306431273644,0.537200504414,0.834804539723,1.0
21,0,0,11421,14756,4.96859602024,5343,0.186210431981,0.299449073669,0.725435148793,63,57,2,0.00326542721106,0.00448524605892,150,133,150,133,0,4813,2084,4.28813040375,7.82937682292,10.5381610256,11.4000920305,11.1809583255,0.0,0.0108553247239,0.189406700356,0.583005801984,0.880965749579,3.53311206304,7.08959741932,9.89517245893,11.2069634951,11.1214142046,0.000187160771102,0.0114168070372,0.197454613513,0.615758936927,0.880778588808,0.00230680507497,0.133794694348,1.0,0.00315855969678,0.0593809222994,0.551484523057,1.0,0.00300751879699,0.0639097744361,0.454135338346,0.854887218045,1.0,0.00378310214376,0.105926860025,0.535939470366,0.813366960908,0.935687263556,1.0,0.00230680507497,0.0703575547866,1.0,0.00126342387871,0.0499052432091,0.310170562224,1.0,0.0015037593985,0.0541353383459,0.262406015038,0.62030075188,1.0,0.00252206809584,0.0744010088272,0.277427490542,0.558638083228,0.800756620429,1.0
22,0,0,11756,15158,4.96648126469,5343,0.19514353732,0.300801714091,0.713831180984,60,68,0,0.00331626452955,0.00465980554606,164,133,164,133,0,4963,2163,4.24033138109,7.75490183139,10.4856843367,11.395000144,11.1603833223,0.000374321542205,0.0129140932061,0.188096574958,0.58057271196,0.874976604904,3.51650395479,7.0854789418,9.9195229257,11.190213645,11.1458623171,0.000187160771102,0.0116039678083,0.202320793562,0.610705596107,0.888452180423,0.00461361014994,0.118800461361,1.0,0.00315855969678,0.048010107391,0.526847757423,1.0,0.0,0.0593984962406,0.410526315789,0.848120300752,1.0,0.00378310214376,0.0996216897856,0.525851197982,0.809583858764,0.935687263556,1.0,0.00115340253749,0.0692041522491,1.0,0.00189513581807,0.0410612760581,0.296904611497,1.0,0.0015037593985,0.0466165413534,0.264661654135,0.602255639098,1.0,0.00378310214376,0.0744010088272,0.272383354351,0.554854981084,0.822194199243,1.0
23,0,0,11637,14964,4.97146243194,5343,0.186446703149,0.292665041157,0.713269698671,74,69,2,0.0033747622659,0.00452455525641,173,128,173,128,0,4763,2143,4.24005647736,7.77605631037,10.5024163209,11.4132715701,11.1671082094,0.000187160771102,0.0119782893506,0.183791877223,0.592363840539,0.874602283361,3.54219948219,7.08052130084,9.91659110261,11.1800475001,11.1428360913,0.0,0.011042485495,0.195770166573,0.605090772974,0.885270447314,0.00230680507497,0.136101499423,1.0,0.00189513581807,0.0555906506633,0.540113708149,1.0,0.00300751879699,0.0624060150376,0.433834586466,0.841353383459,1.0,0.00252206809584,0.114754098361,0.515762925599,0.793190416141,0.953341740227,1.0,0.00230680507497,0.0680507497116,1.0,0.000631711939356,0.037271004422,0.298168035376,1.0,0.0,0.0511278195489,0.262406015038,0.596240601504,1.0,0.00378310214376,0.0844892812106,0.287515762926,0.561160151324,0.841109709962,1.0
24,0,0,11514,14862,4.96815457027,5343,0.187533825146,0.290751759714,0.714579824069,67,61,1,0.00329606888248,0.00451789268056,166,120,166,120,0,4755,2023,4.26397321743,7.79876057073,10.504232129,11.4140122017,11.1735190213,0.000374321542205,0.0131012539772,0.183230394909,0.598165824443,0.87778401647,3.52395732905,7.08917678837,9.90721623346,11.2111848731,11.1398682844,0.000374321542205,0.0117911285794,0.197454613513,0.612390043047,0.892008235074,0.00115340253749,0.126874279123,1.0,0.000631711939356,0.0473783954517,0.51926721415,1.0,0.00300751879699,0.0639097744361,0.431578947368,0.844360902256,1.0,0.00252206809584,0.112232030265,0.567465321564,0.802017654477,0.959646910467,1.0,0.00346020761246,0.0611303344867,1.0,0.000631711939356,0.0353758686039,0.306380290587,1.0,0.00225563909774,0.0443609022556,0.267669172932,0.632330827068,1.0,0.00504413619168,0.0680958385876,0.290037831021,0.567465321564,0.815889029004,1.0
25,0,0,11765,15068,4.96932840675,5343,0.198616400178,0.296912777771,0.730862811155,66,66,1,0.00330233649709,0.00467912701601,171,124,171,124,0,4831,2166,4.25281857401,7.7936389275,10.5077778415,11.4083504392,11.1617741872,0.000374321542205,0.012726932435,0.184540520307,0.589369268201,0.876286730301,3.52598021704,7.0677022762,9.91204164848,11.1782918315,11.1265777135,0.000374321542205,0.0102938424106,0.20026202508,0.604716451432,0.879094141868,0.00346020761246,0.130334486736,1.0,0.00189513581807,0.0581174984207,0.525584333544,1.0,0.0015037593985,0.0646616541353,0.436842105263,0.840601503759,1.0,0.00378310214376,0.109709962169,0.510718789407,0.785624211854,0.9394703657,1.0,0.00230680507497,0.0588235294118,1.0,0.00189513581807,0.0416929879975,0.297536323437,1.0,0.0015037593985,0.0473684210526,0.262406015038,0.628571428571,1.0,0.0063051702396,0.093316519546,0.295081967213,0.561160151324,0.810844892812,1.0
