lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5,3_pctunique1,3_pctunique2,3_pctunique3,4_pctunique1,4_pctunique2,4_pctunique3,4_pctunique4,5_pctunique1,5_pctunique2,5_pctunique3,5_pctunique4,5_pctunique5,6_pctunique1,6_pctunique2,6_pctunique3,6_pctunique4,6_pctunique5,6_pctunique6,3_pctendunique1,3_pctendunique2,3_pctendunique3,4_pctendunique1,4_pctendunique2,4_pctendunique3,4_pctendunique4,5_pctendunique1,5_pctendunique2,5_pctendunique3,5_pctendunique4,5_pctendunique5,6_pctendunique1,6_pctendunique2,6_pctendunique3,6_pctendunique4,6_pctendunique5,6_pctendunique6
9,0,0,3472,4832,5.57894681044,4121,0.142601635851,0.320060105184,0.536277602524,13,14,12,0.00207993949267,0.00240366055098,60,28,60,28,0,1612,616,4.44325783,7.78512918129,10.1703668224,11.1846040754,11.1910534267,0.0,0.0140742538219,0.195826255763,0.561756855132,0.827711720456,3.48927678374,6.43225108704,9.24093664229,10.7625311205,11.0610947899,0.0,0.0169861684057,0.169619024509,0.497452074739,0.799563212812,0.0138504155125,0.307479224377,1.0,0.00355029585799,0.0970414201183,0.652071005917,1.0,0.00185356811863,0.0602409638554,0.546802594995,0.85171455051,1.0,0.00221238938053,0.0796460176991,0.449115044248,0.795353982301,0.908185840708,1.0,0.0,0.216066481994,1.0,0.0,0.0792899408284,0.428402366864,1.0,0.000926784059314,0.0546802594995,0.272474513438,0.616311399444,1.0,0.00221238938053,0.0597345132743,0.267699115044,0.529867256637,0.74889380531,1.0
10,0,0,3717,5127,5.56640555243,4121,0.144057005463,0.315454714525,0.533851007037,6,18,18,0.002069361288,0.00272389547431,72,31,72,31,0,1694,691,4.40267574896,7.73815811843,10.1235056263,11.1403465704,11.1769056183,0.000242659548653,0.0157728706625,0.185391895171,0.534093666586,0.821402572191,3.45079851728,6.42705317952,9.21634454988,10.7301258415,11.0931977964,0.0,0.0172288279544,0.173258917738,0.493569521961,0.810482892502,0.0193905817175,0.332409972299,1.0,0.00473372781065,0.131360946746,0.627218934911,1.0,0.00463392029657,0.0787766450417,0.522706209453,0.847080630213,1.0,0.00553097345133,0.0829646017699,0.444690265487,0.78982300885,0.910398230088,1.0,0.00277008310249,0.19944598338,1.0,0.0,0.0958579881657,0.456804733728,1.0,0.00185356811863,0.0556070435589,0.292863762743,0.592215013902,1.0,0.00221238938053,0.0530973451327,0.254424778761,0.525442477876,0.768805309735,1.0
11,0,0,3652,5037,5.56601611919,4121,0.138931627306,0.313089622642,0.53870419801,12,10,15,0.00220555567309,0.00251124935921,62,26,62,26,0,1728,604,4.39913134433,7.75327795001,10.1394564105,11.1510398602,11.208649421,0.000485319097306,0.0143169133705,0.182965299685,0.541373453045,0.835234166464,3.45143143804,6.41574946509,9.19033303363,10.7250180654,11.0501944758,0.0,0.018927444795,0.169619024509,0.484105799563,0.793739383645,0.0138504155125,0.296398891967,1.0,0.00355029585799,0.118343195266,0.624852071006,1.0,0.00370713623726,0.082483781279,0.518999073216,0.853568118628,1.0,0.00442477876106,0.091814159292,0.45907079646,0.804203539823,0.928097345133,1.0,0.00277008310249,0.238227146814,1.0,0.00118343195266,0.0792899408284,0.442603550296,1.0,0.0,0.0518999073216,0.281742354032,0.600556070436,1.0,0.0,0.0630530973451,0.274336283186,0.532079646018,0.769911504425,1.0
12,0,0,3435,4849,5.57022956064,4121,0.13624553858,0.309233523745,0.528027177869,13,16,19,0.00191465504475,0.00251504661127,72,23,72,23,0,1602,625,4.47093596915,7.79948856617,10.2033868511,11.1853198498,11.1964101071,0.000242659548653,0.0131036156273,0.199708808542,0.553749090027,0.831594273235,3.45061743522,6.40277252275,9.18118141347,10.7159317207,11.0821807086,0.0,0.0152875515652,0.16937636496,0.487017714147,0.80902693521,0.0,0.318559556787,1.0,0.00118343195266,0.127810650888,0.65325443787,1.0,0.00278035217794,0.0685820203892,0.481000926784,0.816496756256,1.0,0.00221238938053,0.0862831858407,0.450221238938,0.784292035398,0.894911504425,1.0,0.00277008310249,0.235457063712,1.0,0.0,0.0792899408284,0.449704142012,1.0,0.000926784059314,0.0593141797961,0.273401297498,0.558850787766,1.0,0.0033185840708,0.0696902654867,0.240044247788,0.574115044248,0.805309734513,1.0
13,0,0,3556,4950,5.56756595981,4121,0.138611975047,0.311377957437,0.530453773356,7,14,11,0.00197812427275,0.00260744641128,55,28,55,28,0,1664,628,4.44359704825,7.78454071337,10.1548709031,11.154091495,11.1880564748,0.0,0.0179568066003,0.190245086144,0.55132249454,0.831108954137,3.48949642293,6.40231066355,9.2097176449,10.7281504956,11.0907146457,0.0,0.0150448920165,0.172530939092,0.50448920165,0.812424168891,0.00831024930748,0.349030470914,1.0,0.00355029585799,0.126627218935,0.601183431953,1.0,0.00370713623726,0.0658016682113,0.535681186284,0.852641334569,1.0,0.00221238938053,0.0862831858407,0.436946902655,0.806415929204,0.907079646018,1.0,0.0,0.257617728532,1.0,0.0,0.0899408284024,0.447337278107,1.0,0.000926784059314,0.0574606116775,0.29749768304,0.5671918443,1.0,0.0033185840708,0.0696902654867,0.283185840708,0.560840707965,0.785398230088,1.0
14,0,0,3827,5260,5.56899117238,4121,0.152563329523,0.325106837607,0.544770686727,11,19,22,0.00220952249984,0.00272895847705,77,40,77,40,0,1771,666,4.40340938983,7.70819124996,10.1021055858,11.1648786976,11.193656085,0.000242659548653,0.0150448920165,0.187090512012,0.543800048532,0.831108954137,3.4603248935,6.43012686692,9.20569644159,10.7221119316,11.0812656556,0.0,0.0148022324678,0.172773598641,0.494782819704,0.80174714875,0.01108033241,0.293628808864,1.0,0.00473372781065,0.107692307692,0.615384615385,1.0,0.00556070435589,0.0695088044486,0.528266913809,0.85078776645,1.0,0.0033185840708,0.0774336283186,0.432522123894,0.814159292035,0.932522123894,1.0,0.0,0.240997229917,1.0,0.00118343195266,0.0650887573964,0.428402366864,1.0,0.0,0.0528266913809,0.279888785913,0.585727525487,1.0,0.00553097345133,0.0674778761062,0.25,0.521017699115,0.788716814159,1.0
15,0,0,3721,5124,5.57609014213,4121,0.143535646741,0.31395609319,0.542101431691,18,18,19,0.0020138257135,0.00278212000582,73,29,73,29,0,1742,653,4.46181769426,7.80377052549,10.2022554142,11.1869308376,11.185754651,0.000242659548653,0.0169861684057,0.200194127639,0.563212812424,0.829652996845,3.45392246581,6.4453056235,9.2234327292,10.7381773192,11.0839779975,0.0,0.0169861684057,0.165251152633,0.489686969182,0.805872361077,0.00554016620499,0.326869806094,1.0,0.00236686390533,0.112426035503,0.644970414201,1.0,0.00185356811863,0.0658016682113,0.544022242817,0.83781278962,1.0,0.00442477876106,0.0862831858407,0.464601769912,0.814159292035,0.91703539823,1.0,0.0,0.19944598338,1.0,0.0,0.094674556213,0.454437869822,1.0,0.00278035217794,0.0537534754402,0.271547729379,0.580166821131,1.0,0.0033185840708,0.0630530973451,0.276548672566,0.546460176991,0.785398230088,1.0
16,0,0,3479,4825,5.56929379004,4121,0.142085798757,0.330460989897,0.518078136375,12,8,11,0.00199663613092,0.00249226309894,49,27,49,27,0,1674,622,4.4147989134,7.76560694213,10.1599257606,11.1685034833,11.1990341166,0.000242659548653,0.0157728706625,0.196796893958,0.553991749575,0.8379034215,3.47549216339,6.43211631512,9.23275051692,10.744293299,11.0739109364,0.000485319097306,0.0162581897598,0.175442853676,0.485561756855,0.798107255521,0.0138504155125,0.296398891967,1.0,0.00118343195266,0.12426035503,0.626035502959,1.0,0.00278035217794,0.0667284522706,0.523632993513,0.85171455051,1.0,0.00110619469027,0.0796460176991,0.453539823009,0.804203539823,0.921460176991,1.0,0.0,0.249307479224,1.0,0.0,0.0887573964497,0.447337278107,1.0,0.00278035217794,0.0602409638554,0.294717330862,0.597775718258,1.0,0.0033185840708,0.0530973451327,0.246681415929,0.522123893805,0.775442477876,1.0
17,0,0,3658,5087,5.56391746748,4121,0.140413012867,0.320968797731,0.522931327348,14,13,16,0.00213811961834,0.00258339714826,63,28,63,28,0,1729,658,4.43261839498,7.77913704818,10.1535735531,11.1667016048,11.2032210972,0.000242659548653,0.0148022324678,0.184421256976,0.559330259646,0.83596214511,3.4301701691,6.37341501472,9.20607089547,10.7341390405,11.0743511496,0.000242659548653,0.0167435088571,0.168163067217,0.489929628731,0.808298956564,0.00831024930748,0.315789473684,1.0,0.00355029585799,0.126627218935,0.61775147929,1.0,0.00370713623726,0.0834105653383,0.508804448563,0.839666357739,1.0,0.00110619469027,0.087389380531,0.461283185841,0.787610619469,0.907079646018,1.0,0.00277008310249,0.216066481994,1.0,0.0,0.0828402366864,0.454437869822,1.0,0.00185356811863,0.0481927710843,0.268767377201,0.582020389249,1.0,0.0033185840708,0.0719026548673,0.272123893805,0.54203539823,0.768805309735,1.0
18,0,0,3612,5032,5.56609704497,4121,0.144686041675,0.309648029902,0.532395049745,12,14,17,0.00208655087059,0.00257453689347,54,31,54,31,0,1672,674,4.43540503755,7.76728917826,10.1504309135,11.181441896,11.2056875589,0.0,0.0162581897598,0.202378063577,0.556418345062,0.832564911429,3.4403451756,6.37479864298,9.19548996526,10.7092541997,11.0557859157,0.0,0.0169861684057,0.166949769473,0.479737927687,0.792526085901,0.00554016620499,0.315789473684,1.0,0.00355029585799,0.105325443787,0.637869822485,1.0,0.00370713623726,0.0741427247451,0.531047265987,0.836886005561,1.0,0.00442477876106,0.0807522123894,0.409292035398,0.778761061947,0.894911504425,1.0,0.00277008310249,0.224376731302,1.0,0.00118343195266,0.0887573964497,0.421301775148,1.0,0.0,0.0574606116775,0.272474513438,0.578313253012,1.0,0.00221238938053,0.0719026548673,0.267699115044,0.548672566372,0.774336283186,1.0
19,0,0,3511,4905,5.57145216426,4121,0.137223935192,0.320797081111,0.516622179083,7,21,12,0.00195961241458,0.00256820814004,61,30,61,30,0,1621,609,4.43289901778,7.75990054714,10.1750398873,11.1840427571,11.2012988643,0.000242659548653,0.0143169133705,0.196796893958,0.551079834992,0.828682358651,3.47853000338,6.41219662554,9.21034359969,10.775577267,11.099207425,0.0,0.0162581897598,0.165008493084,0.504731861199,0.812909487988,0.00554016620499,0.368421052632,1.0,0.00118343195266,0.118343195266,0.621301775148,1.0,0.00185356811863,0.0639481000927,0.521779425394,0.863762743281,1.0,0.0033185840708,0.0896017699115,0.446902654867,0.807522123894,0.905973451327,1.0,0.0,0.249307479224,1.0,0.00118343195266,0.0887573964497,0.434319526627,1.0,0.0,0.0537534754402,0.312326227989,0.629286376274,1.0,0.0033185840708,0.0785398230088,0.253318584071,0.546460176991,0.795353982301,1.0
20,0,0,3554,4925,5.56761908576,4121,0.141156599196,0.311773706629,0.52608590148,14,16,7,0.00199134702858,0.00259225740306,62,28,62,28,0,1627,642,4.41896679666,7.75663706857,10.1555788369,11.1560388795,11.1833527425,0.0,0.0162581897598,0.190487745693,0.551565154089,0.830380975491,3.47385565491,6.4406547012,9.20584135549,10.7463272794,11.0848328535,0.0,0.0184421256976,0.170589662703,0.493084202863,0.808298956564,0.00277008310249,0.335180055402,1.0,0.00236686390533,0.0970414201183,0.661538461538,1.0,0.00370713623726,0.0695088044486,0.547729379055,0.857275254866,1.0,0.00110619469027,0.0973451327434,0.45796460177,0.786504424779,0.91814159292,1.0,0.0,0.207756232687,1.0,0.0,0.094674556213,0.448520710059,1.0,0.000926784059314,0.0481927710843,0.267840593142,0.5671918443,1.0,0.0033185840708,0.0741150442478,0.263274336283,0.544247787611,0.779867256637,1.0
21,0,0,3697,5175,5.56603508433,4121,0.151592180168,0.316551426102,0.538218878913,13,15,18,0.002132830516,0.00263782442772,62,31,62,31,0,1754,684,4.4337225031,7.75088512388,10.1430904869,11.1764527841,11.2150965453,0.0,0.0186847852463,0.204319339966,0.556418345062,0.84324193157,3.45158135892,6.370881442,9.16743367863,10.7275884862,11.0783153559,0.0,0.0148022324678,0.167920407668,0.477796651298,0.803203106042,0.00831024930748,0.346260387812,1.0,0.0,0.130177514793,0.604733727811,1.0,0.000926784059314,0.0722891566265,0.493975903614,0.828544949027,1.0,0.00442477876106,0.0884955752212,0.444690265487,0.806415929204,0.901548672566,1.0,0.00277008310249,0.218836565097,1.0,0.0,0.0828402366864,0.43550295858,1.0,0.000926784059314,0.0556070435589,0.25671918443,0.590361445783,1.0,0.00110619469027,0.0497787610619,0.237831858407,0.515486725664,0.783185840708,1.0
22,0,0,3608,5021,5.56948791767,4121,0.140779275618,0.309059452658,0.523901965542,13,13,11,0.00203365984725,0.00262010391813,57,31,57,31,0,1615,703,4.40634577997,7.73838324885,10.1671024897,11.1787057708,11.1974791997,0.000242659548653,0.0145595729192,0.187818490658,0.549866537248,0.83426352827,3.48355272143,6.39346145594,9.18652881482,10.7265510998,11.0796800632,0.0,0.0167435088571,0.172288279544,0.493812181509,0.801504489202,0.0,0.277008310249,1.0,0.00355029585799,0.125443786982,0.621301775148,1.0,0.0,0.0704355885079,0.553290083411,0.835032437442,1.0,0.0,0.0785398230088,0.466814159292,0.820796460177,0.91592920354,1.0,0.0,0.254847645429,1.0,0.0,0.0804733727811,0.467455621302,1.0,0.0,0.0574606116775,0.274328081557,0.578313253012,1.0,0.00221238938053,0.0486725663717,0.240044247788,0.518805309735,0.771017699115,1.0
23,0,0,3476,4853,5.5682812165,4121,0.135038584045,0.312024793388,0.540402814851,11,15,13,0.00202308164258,0.00246315083318,52,26,52,26,0,1596,634,4.4117293903,7.76408472042,10.180621677,11.1934278646,11.2168033256,0.000242659548653,0.0179568066003,0.192429022082,0.561999514681,0.841300655181,3.47312173424,6.39357943506,9.21169188594,10.7524831636,11.0976410037,0.0,0.0157728706625,0.171074981801,0.488958990536,0.808298956564,0.01108033241,0.332409972299,1.0,0.00236686390533,0.11124260355,0.646153846154,1.0,0.00185356811863,0.0722891566265,0.552363299351,0.839666357739,1.0,0.00110619469027,0.0774336283186,0.486725663717,0.824115044248,0.921460176991,1.0,0.0,0.218836565097,1.0,0.00118343195266,0.0899408284024,0.461538461538,1.0,0.0,0.0491195551437,0.266913809082,0.596848934198,1.0,0.0,0.0564159292035,0.278761061947,0.565265486726,0.809734513274,1.0
24,0,0,3754,5159,5.56414681609,4121,0.151716215294,0.328157768866,0.548895899054,10,20,13,0.00216588740559,0.00267832844965,63,31,63,31,0,1700,679,4.4275361383,7.76092675793,10.164693741,11.1544386668,11.1660992629,0.000242659548653,0.0133462751759,0.194855617569,0.544770686727,0.818490657607,3.4602672041,6.41280640331,9.2135133738,10.7664310774,11.0867629469,0.0,0.018199466149,0.163067216695,0.505459839845,0.813637466634,0.00831024930748,0.285318559557,1.0,0.00473372781065,0.115976331361,0.655621301775,1.0,0.00278035217794,0.0713623725672,0.489341983318,0.836886005561,1.0,0.0033185840708,0.0785398230088,0.450221238938,0.803097345133,0.924778761062,1.0,0.0,0.240997229917,1.0,0.00118343195266,0.0899408284024,0.433136094675,1.0,0.000926784059314,0.0556070435589,0.289156626506,0.600556070436,1.0,0.00442477876106,0.0553097345133,0.255530973451,0.547566371681,0.785398230088,1.0
25,0,0,3505,4895,5.58103085546,4121,0.143348836139,0.317742132974,0.52608590148,5,19,22,0.0020614276345,0.00246315083318,64,25,64,25,0,1640,609,4.42047200463,7.77841878649,10.1605128146,11.1613318261,11.1987835742,0.000242659548653,0.0131036156273,0.199223489444,0.556661004611,0.836690123756,3.47925226993,6.46449121528,9.25923286914,10.7831854808,11.098883253,0.0,0.0165008493084,0.172530939092,0.506915797137,0.813152147537,0.00554016620499,0.349030470914,1.0,0.00710059171598,0.114792899408,0.660355029586,1.0,0.0,0.0741427247451,0.534754402224,0.859128822984,1.0,0.0033185840708,0.0973451327434,0.45907079646,0.777654867257,0.904867256637,1.0,0.00277008310249,0.243767313019,1.0,0.0,0.0816568047337,0.446153846154,1.0,0.000926784059314,0.050046339203,0.276181649676,0.609823911029,1.0,0.0033185840708,0.0597345132743,0.252212389381,0.549778761062,0.795353982301,1.0
26,0,0,3588,5004,5.56219458469,4121,0.150461895542,0.323796983481,0.540402814851,11,15,10,0.00217514333467,0.00245935358113,56,22,56,22,0,1640,610,4.41704565589,7.79378463719,10.1623051488,11.1556855823,11.1710479112,0.0,0.0162581897598,0.204076680417,0.545498665372,0.824799805872,3.42390475983,6.37420371906,9.18420992361,10.7088165641,11.0759784424,0.0,0.0201407425382,0.172530939092,0.483377820917,0.800533851007,0.01108033241,0.326869806094,1.0,0.00236686390533,0.118343195266,0.65325443787,1.0,0.00370713623726,0.0750695088044,0.532900834106,0.848007414272,1.0,0.00110619469027,0.0851769911504,0.411504424779,0.780973451327,0.919247787611,1.0,0.00554016620499,0.229916897507,1.0,0.0,0.0899408284024,0.436686390533,1.0,0.00185356811863,0.0546802594995,0.277108433735,0.5671918443,1.0,0.00442477876106,0.0674778761062,0.24889380531,0.526548672566,0.769911504425,1.0
