lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5,3_pctunique1,3_pctunique2,3_pctunique3,4_pctunique1,4_pctunique2,4_pctunique3,4_pctunique4,5_pctunique1,5_pctunique2,5_pctunique3,5_pctunique4,5_pctunique5,6_pctunique1,6_pctunique2,6_pctunique3,6_pctunique4,6_pctunique5,6_pctunique6,3_pctendunique1,3_pctendunique2,3_pctendunique3,4_pctendunique1,4_pctendunique2,4_pctendunique3,4_pctendunique4,5_pctendunique1,5_pctendunique2,5_pctendunique3,5_pctendunique4,5_pctendunique5,6_pctendunique1,6_pctendunique2,6_pctendunique3,6_pctendunique4,6_pctendunique5,6_pctendunique6
9,0,0,16290,20247,4.97140304983,6197,0.209743255119,0.329715541119,0.6785541391,112,156,99,0.00423448820376,0.00397549676039,429,174,429,174,0,7158,4656,4.43194663417,8.0536013447,10.8292352548,11.5979725465,11.2698736743,0.0,0.0101662094562,0.218008713894,0.680490559948,0.925286428917,4.43372738863,7.87836187315,10.7169854846,11.5621953868,11.2641421451,0.000161368404066,0.0159754720026,0.255930288849,0.695659189931,0.926416007746,0.00143266475645,0.0744985673352,1.0,0.00108932461874,0.0550108932462,0.435185185185,1.0,0.000754147812971,0.0723981900452,0.496229260935,0.807692307692,1.0,0.00256081946223,0.144686299616,0.519846350832,0.796414852753,0.921895006402,1.0,0.0,0.0494269340974,1.0,0.0,0.0555555555556,0.359477124183,1.0,0.00150829562594,0.0693815987934,0.348416289593,0.655354449472,1.0,0.00256081946223,0.112676056338,0.449423815621,0.715749039693,0.883482714469,1.0
10,0,0,16357,20328,4.97634827781,6197,0.211986589638,0.333308721363,0.67500403421,112,147,98,0.00422411186822,0.00402388560225,424,180,424,180,0,7236,4619,4.45549198632,8.07582368509,10.8630434889,11.6104757419,11.2684280476,0.0,0.0112957882847,0.224302081652,0.682426980797,0.922865902856,4.42231570995,7.86773087388,10.6722078903,11.5250125897,11.264410884,0.0,0.0138776827497,0.257866709698,0.687590769727,0.924963692109,0.000716332378224,0.073782234957,1.0,0.0,0.0593681917211,0.456427015251,1.0,0.00150829562594,0.0678733031674,0.497737556561,0.798642533937,1.0,0.00512163892446,0.112676056338,0.535211267606,0.805377720871,0.934699103713,1.0,0.0,0.060888252149,1.0,0.0,0.0533769063181,0.339324618736,1.0,0.00150829562594,0.0625942684766,0.358220211161,0.65987933635,1.0,0.00512163892446,0.0960307298335,0.385403329065,0.672215108835,0.866837387964,1.0
11,0,0,16190,20218,4.9749480501,6197,0.209560778124,0.328535272569,0.681458770373,101,167,110,0.00415006256459,0.00401844865373,442,164,442,164,0,7180,4594,4.45361955045,8.06545411418,10.8499351956,11.6178127573,11.2598254143,0.0,0.0124253671131,0.21784734549,0.686783927707,0.919315797967,4.43048780753,7.87218278856,10.6988119045,11.5753114548,11.2705856715,0.0,0.0124253671131,0.250605131515,0.69404550589,0.925609165725,0.000716332378224,0.0616045845272,1.0,0.00108932461874,0.057734204793,0.444989106754,1.0,0.00226244343891,0.0648567119155,0.46455505279,0.806184012066,1.0,0.00128040973111,0.139564660691,0.545454545455,0.819462227913,0.923175416133,1.0,0.000716332378224,0.0580229226361,1.0,0.0,0.0479302832244,0.357843137255,1.0,0.00226244343891,0.0641025641026,0.341628959276,0.662895927602,1.0,0.00128040973111,0.106274007682,0.443021766965,0.751600512164,0.897567221511,1.0
12,0,0,16204,20258,4.97138226675,6197,0.214789607639,0.332888610467,0.683556559626,114,148,101,0.00418685139059,0.00398365218318,441,180,441,180,0,7148,4601,4.43145700814,8.03283910337,10.8279901373,11.620166484,11.2697933744,0.000161368404066,0.0112957882847,0.21349039858,0.685008875262,0.923834113281,4.43768802148,7.87933002177,10.674932112,11.5552396072,11.2535069358,0.0,0.0142004195579,0.249314184283,0.698725189608,0.923834113281,0.0,0.0787965616046,1.0,0.00108932461874,0.0588235294118,0.443899782135,1.0,0.000754147812971,0.0693815987934,0.470588235294,0.807692307692,1.0,0.00256081946223,0.129321382843,0.524967989757,0.823303457106,0.956466069142,1.0,0.0,0.0637535816619,1.0,0.0,0.0430283224401,0.331699346405,1.0,0.000754147812971,0.0625942684766,0.328054298643,0.677978883861,1.0,0.00640204865557,0.0998719590269,0.411011523688,0.695262483995,0.842509603073,1.0
13,0,0,15921,19896,4.97797904669,6197,0.209433645924,0.328274625606,0.671292560917,113,156,105,0.0040835596868,0.00394885571263,441,180,441,180,0,6959,4567,4.46166875351,8.0910463938,10.8724917485,11.6140353341,11.2677160505,0.0,0.0103275778603,0.226399870905,0.680974665161,0.923188639664,4.43890984872,7.90188626039,10.688479056,11.5443134581,11.2578731382,0.0,0.0137163143457,0.25157334194,0.692109085041,0.923995481685,0.000716332378224,0.0730659025788,1.0,0.000544662309368,0.0582788671024,0.453703703704,1.0,0.00301659125189,0.0716440422323,0.484917043741,0.801659125189,1.0,0.00128040973111,0.112676056338,0.55185659411,0.842509603073,0.935979513444,1.0,0.0,0.0651862464183,1.0,0.0,0.0468409586057,0.342047930283,1.0,0.0,0.0859728506787,0.354449472097,0.666666666667,1.0,0.00384122919334,0.113956466069,0.416133162612,0.665813060179,0.86171574904,1.0
14,0,0,16199,20206,4.97343479159,6197,0.20649943228,0.332746927312,0.680006454736,122,181,97,0.00417506010021,0.00399452608023,471,190,471,190,0,7209,4622,4.44622461172,8.06282545439,10.8280358985,11.612351615,11.2660588692,0.000161368404066,0.0133935775375,0.221074713571,0.680329191544,0.921574955624,4.43836030584,7.89654265466,10.6912752141,11.5634352071,11.253229001,0.0,0.0138776827497,0.252057447152,0.695820558335,0.919961271583,0.0,0.067335243553,1.0,0.0,0.0664488017429,0.462962962963,1.0,0.00150829562594,0.0716440422323,0.457013574661,0.77677224736,1.0,0.00640204865557,0.122919334187,0.522407170294,0.774647887324,0.912932138284,1.0,0.0,0.0601719197708,1.0,0.000544662309368,0.0484749455338,0.340958605664,1.0,0.0,0.0678733031674,0.342383107089,0.674208144796,1.0,0.00384122919334,0.113956466069,0.42509603073,0.697823303457,0.883482714469,1.0
15,0,0,16288,20284,4.97428200176,6197,0.213304680549,0.332282564861,0.674681297402,110,159,107,0.00418826634544,0.00402769146622,445,174,445,174,0,7115,4765,4.44402746826,8.06632538169,10.8238979216,11.6003438187,11.2696775225,0.000161368404066,0.0124253671131,0.220751976763,0.678715507504,0.92222042924,4.4256788529,7.88808669041,10.6988633196,11.5573325099,11.257553951,0.000161368404066,0.0129094723253,0.258834920123,0.699532031628,0.924963692109,0.00214899713467,0.0716332378223,1.0,0.0,0.0522875816993,0.450980392157,1.0,0.0,0.0731523378582,0.484162895928,0.788084464555,1.0,0.00384122919334,0.110115236876,0.526248399488,0.810499359795,0.934699103713,1.0,0.0,0.0587392550143,1.0,0.0,0.0479302832244,0.356753812636,1.0,0.00301659125189,0.0829562594268,0.377073906486,0.696078431373,1.0,0.00384122919334,0.0921895006402,0.41357234315,0.70166453265,0.869398207426,1.0
16,0,0,16068,20066,4.97008407929,6197,0.217455002919,0.329950941339,0.675488139422,126,154,92,0.00412742328704,0.00397821523466,438,170,438,170,0,7132,4607,4.44358441576,8.06606157109,10.8208609773,11.6106450433,11.2766080782,0.0,0.00984347264806,0.217685977086,0.681458770373,0.925125060513,4.42822297301,7.86742417455,10.6669818066,11.5417864578,11.2575596514,0.0,0.0143617879619,0.261416814588,0.689849927384,0.92222042924,0.000716332378224,0.0752148997135,1.0,0.0,0.0588235294118,0.455882352941,1.0,0.0,0.0656108597285,0.454751131222,0.769230769231,1.0,0.00256081946223,0.128040973111,0.527528809219,0.822023047375,0.910371318822,1.0,0.0,0.0551575931232,1.0,0.0,0.0408496732026,0.333333333333,1.0,0.000754147812971,0.0769230769231,0.349924585219,0.674208144796,1.0,0.00128040973111,0.107554417414,0.393085787452,0.709346991037,0.856594110115,1.0
17,0,0,16178,20140,4.9754827327,6197,0.208582849712,0.331266702298,0.674035823786,105,157,94,0.00421232057783,0.00394015659499,425,183,425,183,0,7165,4654,4.45451728691,8.05747766149,10.8110232775,11.6229203928,11.2728158824,0.0,0.0130708407294,0.218008713894,0.686945296111,0.924479586897,4.42573308113,7.90645105646,10.6991185675,11.5673919269,11.281897326,0.0,0.0127481039213,0.251734710344,0.690011295788,0.931257059868,0.000716332378224,0.0709169054441,1.0,0.000544662309368,0.0533769063181,0.442265795207,1.0,0.00150829562594,0.0671191553544,0.453242835596,0.807692307692,1.0,0.00512163892446,0.124199743918,0.530089628681,0.791293213828,0.914212548015,1.0,0.000716332378224,0.0573065902579,1.0,0.0,0.0479302832244,0.329520697168,1.0,0.00150829562594,0.0731523378582,0.336349924585,0.66742081448,1.0,0.00384122919334,0.120358514725,0.42509603073,0.710627400768,0.897567221511,1.0
18,0,0,16360,20261,4.97787919413,6197,0.215201263603,0.336323858512,0.672260771341,103,157,92,0.00431372567516,0.00392221466486,423,167,423,167,0,7382,4644,4.46989270936,8.07125463959,10.8495700238,11.6209837414,11.294140245,0.0,0.0125867355172,0.219945134743,0.680813296756,0.934000322737,4.44337807244,7.91130554772,10.706492211,11.5709019554,11.2822555608,0.0,0.014523156366,0.25318702598,0.697434242375,0.93174116508,0.0,0.0845272206304,1.0,0.000544662309368,0.0522875816993,0.446078431373,1.0,0.000754147812971,0.077677224736,0.478129713424,0.806938159879,1.0,0.00640204865557,0.120358514725,0.582586427657,0.833546734955,0.943661971831,1.0,0.000716332378224,0.0616045845272,1.0,0.0,0.0484749455338,0.344226579521,1.0,0.00150829562594,0.0610859728507,0.349924585219,0.680995475113,1.0,0.00256081946223,0.0985915492958,0.409731113956,0.695262483995,0.871959026889,1.0
19,0,0,16452,20421,4.97285692811,6197,0.212045778478,0.329345433174,0.683072454413,106,173,97,0.00429108639761,0.00399833194419,433,182,433,182,0,7188,4715,4.43727118712,8.05931828396,10.8333594154,11.6016305954,11.2572461645,0.0,0.0117798934969,0.217363240278,0.674681297402,0.918831692755,4.44523695203,7.88071759362,10.6864380873,11.5494434924,11.2513617484,0.0,0.0142004195579,0.249959657899,0.691463611425,0.919477166371,0.00143266475645,0.0716332378223,1.0,0.00108932461874,0.0468409586057,0.452069716776,1.0,0.000754147812971,0.0769230769231,0.466063348416,0.795625942685,1.0,0.00256081946223,0.111395646607,0.532650448143,0.80409731114,0.914212548015,1.0,0.0,0.0551575931232,1.0,0.0,0.0506535947712,0.339869281046,1.0,0.00150829562594,0.0558069381599,0.320512820513,0.664404223228,1.0,0.00256081946223,0.089628681178,0.412291933419,0.720870678617,0.864276568502,1.0
20,0,0,16178,20189,4.97527724582,6197,0.21593537385,0.328199237717,0.685170243666,116,153,101,0.00419722772613,0.00395755483027,437,192,437,192,0,7087,4614,4.42172197631,8.04931975565,10.8161911792,11.5797289735,11.2562654285,0.000161368404066,0.0122639987091,0.216717766661,0.672099402937,0.918993061159,4.44319638229,7.87764169528,10.6941908713,11.569840337,11.2768994264,0.000161368404066,0.0140390511538,0.259803130547,0.695820558335,0.931902533484,0.00143266475645,0.0730659025788,1.0,0.00108932461874,0.0528322440087,0.453159041394,1.0,0.00150829562594,0.0671191553544,0.454751131222,0.788838612368,1.0,0.00512163892446,0.12676056338,0.533930857875,0.760563380282,0.895006402049,1.0,0.0,0.0580229226361,1.0,0.000544662309368,0.0495642701525,0.357843137255,1.0,0.000754147812971,0.0746606334842,0.334087481146,0.653092006033,1.0,0.00384122919334,0.0985915492958,0.42509603073,0.728553137004,0.891165172855,1.0
21,0,0,16389,20316,4.97366866639,6197,0.207314387,0.332555038926,0.672260771341,101,168,95,0.00425288261676,0.00400811845154,426,179,426,179,0,7202,4708,4.4660002122,8.0896347393,10.8437317226,11.6091834042,11.2842217564,0.0,0.0106503146684,0.214458609004,0.676456349847,0.928029691786,4.44674793096,7.89591652657,10.6950165353,11.556499207,11.2761071293,0.000161368404066,0.0138776827497,0.256253025658,0.694206874294,0.930127481039,0.00214899713467,0.0616045845272,1.0,0.000544662309368,0.0626361655773,0.452614379085,1.0,0.00150829562594,0.0723981900452,0.481146304676,0.777526395173,1.0,0.00128040973111,0.129321382843,0.556978233035,0.796414852753,0.915492957746,1.0,0.000716332378224,0.0616045845272,1.0,0.0,0.0501089324619,0.361111111111,1.0,0.0,0.0731523378582,0.365007541478,0.659125188537,1.0,0.00384122919334,0.116517285531,0.395646606914,0.699103713188,0.871959026889,1.0
22,0,0,16393,20339,4.97339556938,6197,0.213486404508,0.326959002069,0.683072454413,112,158,103,0.00425665582968,0.00400594367213,430,166,430,166,0,7125,4719,4.44033518428,8.05379409249,10.8196915558,11.5773777492,11.2776392626,0.000161368404066,0.0112957882847,0.213329030176,0.664030982734,0.923188639664,4.43871421045,7.88874715545,10.6995778782,11.580549962,11.2713563361,0.0,0.0133935775375,0.25157334194,0.698079715992,0.926254639342,0.00143266475645,0.0709169054441,1.0,0.000544662309368,0.05174291939,0.433551198257,1.0,0.00150829562594,0.0671191553544,0.421568627451,0.751131221719,1.0,0.00256081946223,0.106274007682,0.532650448143,0.783610755442,0.925736235595,1.0,0.0,0.0630372492837,1.0,0.0,0.0462962962963,0.355664488017,1.0,0.00150829562594,0.0573152337858,0.357466063348,0.691553544495,1.0,0.00256081946223,0.0921895006402,0.399487836108,0.725992317542,0.865556978233,1.0
23,0,0,16239,20150,4.97636036221,6197,0.213108243661,0.332037554687,0.680490559948,102,165,87,0.00426184399745,0.00391623402149,420,171,420,171,0,7159,4600,4.46427928361,8.07341024766,10.8284964405,11.6175251986,11.2708683299,0.000161368404066,0.0119412619009,0.221720187187,0.688074874939,0.922543166048,4.43770462284,7.9088788614,10.7099969589,11.5743284316,11.2683050122,0.0,0.0135549459416,0.251089236727,0.691463611425,0.928836533807,0.000716332378224,0.0644699140401,1.0,0.0,0.0550108932462,0.43137254902,1.0,0.000754147812971,0.0806938159879,0.480392156863,0.794117647059,1.0,0.00384122919334,0.130601792574,0.526248399488,0.798975672215,0.935979513444,1.0,0.0,0.0630372492837,1.0,0.000544662309368,0.05174291939,0.368191721133,1.0,0.000754147812971,0.0678733031674,0.317496229261,0.656108597285,1.0,0.00640204865557,0.1152368758,0.434058898848,0.727272727273,0.871959026889,1.0
24,0,0,16039,19948,4.97782007433,6197,0.21035353212,0.330466563313,0.671292560917,103,138,85,0.00415194917105,0.00393417595162,386,168,386,168,0,6985,4578,4.44133321818,8.08277682282,10.8613695347,11.6097248105,11.2722923242,0.0,0.0101662094562,0.213651766984,0.67581087623,0.924479586897,4.43571722534,7.90176710838,10.7279875356,11.5902894776,11.2563101765,0.0,0.012102630305,0.254962078425,0.698725189608,0.925125060513,0.000716332378224,0.0852435530086,1.0,0.00108932461874,0.0610021786492,0.458061002179,1.0,0.000754147812971,0.0663650075415,0.473604826546,0.790346907994,1.0,0.00512163892446,0.110115236876,0.533930857875,0.796414852753,0.920614596671,1.0,0.000716332378224,0.0565902578797,1.0,0.0,0.0424836601307,0.363834422658,1.0,0.00150829562594,0.0618401206637,0.37556561086,0.701357466063,1.0,0.00256081946223,0.116517285531,0.40204865557,0.727272727273,0.856594110115,1.0
25,0,0,16017,19884,4.97087144043,6197,0.209068477509,0.328862644093,0.670808455704,111,148,96,0.00410525566112,0.00397604045525,418,158,418,158,0,6962,4732,4.45419902366,8.07169118249,10.8508344058,11.6285338665,11.2650425812,0.0,0.0108116830725,0.220429239955,0.68533161207,0.921897692432,4.42451441186,7.87743013633,10.697850153,11.542378612,11.2732235887,0.000161368404066,0.0137163143457,0.257059867678,0.679199612716,0.92738421817,0.00143266475645,0.0759312320917,1.0,0.000544662309368,0.0511982570806,0.426470588235,1.0,0.00150829562594,0.0716440422323,0.474358974359,0.818250377074,1.0,0.00128040973111,0.137003841229,0.568501920615,0.807938540333,0.928297055058,1.0,0.000716332378224,0.0558739255014,1.0,0.0,0.0457516339869,0.351851851852,1.0,0.0,0.0716440422323,0.339366515837,0.671945701357,1.0,0.00256081946223,0.0973111395647,0.409731113956,0.709346991037,0.886043533931,1.0
26,0,0,16612,20715,4.97360235846,6197,0.215566377606,0.334649632967,0.680651928352,106,161,104,0.00431231072031,0.00406085685221,436,189,436,189,0,7367,4669,4.43869958963,8.06080878349,10.8284590722,11.595013417,11.2792825243,0.000161368404066,0.0111344198806,0.216717766661,0.673228981765,0.927061481362,4.40682592514,7.83575266889,10.6777909207,11.5570136762,11.2528536062,0.0,0.0146845247701,0.258512183315,0.691302243021,0.922865902856,0.0,0.0723495702006,1.0,0.0,0.0501089324619,0.442810457516,1.0,0.00226244343891,0.077677224736,0.471342383107,0.774509803922,1.0,0.00640204865557,0.120358514725,0.546734955186,0.786171574904,0.93085787452,1.0,0.000716332378224,0.060888252149,1.0,0.000544662309368,0.0457516339869,0.359477124183,1.0,0.00150829562594,0.0641025641026,0.350678733032,0.696832579186,1.0,0.00512163892446,0.0934699103713,0.399487836108,0.72471190781,0.882202304738,1.0
